id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_10493,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: P, Cor: Militar com zíper dourado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=militar-com-ziper-dourado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10493&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=militar-com-ziper-dourado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:P,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Militar com zíper dourado"
wc_post_id_10494,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: P, Cor: Rosê com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=rose-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10494&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=rose-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:P,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Rosê com zíper Rosê"
wc_post_id_10488,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: PP, Cor: Rosê com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=rose-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10488&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=rose-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:PP,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Rosê com zíper Rosê"
wc_post_id_10489,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: PP, Cor: Verde Água com zíper cromado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=verde-agua-com-ziper-cromado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10489&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=verde-agua-com-ziper-cromado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:PP,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Verde Água com zíper cromado"
wc_post_id_10490,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: PP, Cor: Vinho com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=vinho-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10490&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=vinho-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:PP,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Vinho com zíper Rosê"
wc_post_id_10491,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: P, Cor: Branco com zíper Prata velho",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=branco-com-ziper-prata-velho,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10491&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=branco-com-ziper-prata-velho,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:P,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Prata velho"
wc_post_id_10485,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: PP, Cor: Branco com zíper Prata velho",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=branco-com-ziper-prata-velho,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10485&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=branco-com-ziper-prata-velho,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:PP,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Prata velho"
wc_post_id_10486,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: PP, Cor: Branco com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=branco-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10486&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=branco-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:PP,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Rosê"
wc_post_id_10487,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: PP, Cor: Militar com zíper dourado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=militar-com-ziper-dourado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10487&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=pp&attribute_pa_cor=militar-com-ziper-dourado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:PP,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Militar com zíper dourado"
wc_post_id_9946,"Pijama Paris","Tecido: MicrofIbra Repelente a Líquido, Cor: Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/paris-rose0.jpg,https://biostilo.com:444/product/pijama-paris/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=rose,"Coleção Casablanca, Feminino, Scrub, Novidades","BioStilo",186BRL,in stock,wc_post_id_9737,https://biostilo.com:444/carrinho/?add-to-cart=9737&variation_id=9946&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=rose,"https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-indigo0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-rose2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-vinho3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-marinho2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,186BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Marinho/Vinho/Rosê/Pink/Verde Água/Chumbo/Branco:Rosê"
wc_post_id_9742,"Pijama Marrocos","Tecido: MicrofIbra Repelente a Líquido, Cor: Azul Índigo",https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-indigo0.jpg,https://biostilo.com:444/product/pijama-marrocos/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=azul-indigo,"Coleção Casablanca, Destaques, Masculino, Scrub","BioStilo",179BRL,in stock,wc_post_id_9741,https://biostilo.com:444/carrinho/?add-to-cart=9741&variation_id=9742&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=azul-indigo,"https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-marinho1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-indigo3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-vinho2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-vinho0.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,179BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Marinho/Vinho/Cinza/Verde Militar/Chumbo:Azul Índigo"
wc_post_id_9743,"Pijama Marrocos","Tecido: MicrofIbra Repelente a Líquido, Cor: Marinho",https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-marinho0.jpg,https://biostilo.com:444/product/pijama-marrocos/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=marinho,"Coleção Casablanca, Destaques, Masculino, Scrub","BioStilo",179BRL,in stock,wc_post_id_9741,https://biostilo.com:444/carrinho/?add-to-cart=9741&variation_id=9743&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=marinho,"https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-marinho1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-indigo3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-vinho2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-vinho0.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,179BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Marinho/Vinho/Cinza/Verde Militar/Chumbo:Marinho"
wc_post_id_9744,"Pijama Marrocos","Tecido: MicrofIbra Repelente a Líquido, Cor: Vinho",https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-vinho0.jpg,https://biostilo.com:444/product/pijama-marrocos/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=vinho,"Coleção Casablanca, Destaques, Masculino, Scrub","BioStilo",179BRL,in stock,wc_post_id_9741,https://biostilo.com:444/carrinho/?add-to-cart=9741&variation_id=9744&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=vinho,"https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-marinho1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-azul-indigo3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-vinho2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/marrocos-vinho0.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,179BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Marinho/Vinho/Cinza/Verde Militar/Chumbo:Vinho"
wc_post_id_9738,"Pijama Paris","Tecido: MicrofIbra Repelente a Líquido, Cor: Azul Índigo",https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-indigo0.jpg,https://biostilo.com:444/product/pijama-paris/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=azul-indigo,"Coleção Casablanca, Feminino, Scrub, Novidades","BioStilo",186BRL,in stock,wc_post_id_9737,https://biostilo.com:444/carrinho/?add-to-cart=9737&variation_id=9738&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=azul-indigo,"https://biostilo.com:444/wp-content/uploads/2020/01/paris-rose2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-vinho3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-marinho2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,186BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Marinho/Vinho/Rosê/Pink/Verde Água/Chumbo/Branco:Azul Índigo"
wc_post_id_9739,"Pijama Paris","Tecido: MicrofIbra Repelente a Líquido, Cor: Marinho",https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-marinho0.jpg,https://biostilo.com:444/product/pijama-paris/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=marinho,"Coleção Casablanca, Feminino, Scrub, Novidades","BioStilo",186BRL,in stock,wc_post_id_9737,https://biostilo.com:444/carrinho/?add-to-cart=9737&variation_id=9739&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=marinho,"https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-indigo0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-rose2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-vinho3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-marinho2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,186BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Marinho/Vinho/Rosê/Pink/Verde Água/Chumbo/Branco:Marinho"
wc_post_id_9740,"Pijama Paris","Tecido: MicrofIbra Repelente a Líquido, Cor: Vinho",https://biostilo.com:444/wp-content/uploads/2020/01/paris-vinho0.jpg,https://biostilo.com:444/product/pijama-paris/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=vinho,"Coleção Casablanca, Feminino, Scrub, Novidades","BioStilo",186BRL,in stock,wc_post_id_9737,https://biostilo.com:444/carrinho/?add-to-cart=9737&variation_id=9740&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=vinho,"https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-indigo0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-rose2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-vinho3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/paris-azul-marinho2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,186BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Marinho/Vinho/Rosê/Pink/Verde Água/Chumbo/Branco:Vinho"
wc_post_id_9736,"Jaleco Ingrid","Tecido: Microfibra Comum, Cor: Branco",https://biostilo.com:444/wp-content/uploads/2020/01/ingrid-branco0.jpg,https://biostilo.com:444/product/jaleco-ingrid/?attribute_pa_tecido=microfibra-comum&attribute_pa_cor=branco,"Coleção Casablanca, Feminino, Jalecos, Novidades","BioStilo",175BRL,in stock,wc_post_id_9730,https://biostilo.com:444/carrinho/?add-to-cart=9730&variation_id=9736&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=&attribute_pa_cor=branco,"https://biostilo.com:444/wp-content/uploads/2020/01/ingrid-branco1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/ingrid-rose3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/ingrid-pink2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/ingrid-azul-marinho4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,175BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:Microfibra Comum,cor:Branco/Marinho/Pink/Rosê/Vinho:Branco"
